,seq,time
0,pro,624337300
1,roc,559992000
2,oce,497435100
3,ces,373930300
4,ess,310775200
5, ,0
6,wal,494933600
7,all,436115200
8, ,0
9,his,435272900
10, ,0
11,who,685200100
12,hos,496530300
13,ose,435278600
14, ,0
15,bel,616479500
16,ell,488361200
17, ,0
18,gue,436500000
19,ues,438600900
20,ess,311527500
21, ,0
22,sle,682996100
23,lee,2379025900
24,eep,2502121900
25, ,0
26,bur,501374700
27,urn,561065900
28, ,0
29,fun,557318300
30, ,0
31,him,495478600
32, ,0
33,log,434067700
34, ,0
35,wat,437702100
36,ate,499476500
37,ter,311316700
38, ,0
39,min,313559400
40,ine,439589900
41, ,0
42,pou,806386200
43,oun,866180200
44,und,559041100
45, ,0
46,dis,558095000
47,ist,563614000
48,sta,440333300
49,tan,564807500
50,ant,624013600
51, ,0
52,tra,375354700
53,rac,437233100
54,ack,558548900
55, ,0
56,too,372810300
57, ,0
58,nev,495613300
59,eve,434379600
60,ver,311987400
61, ,0
62,con,559061800
63,ont,493976900
64,nti,496368400
65,tin,497061900
66,ine,560591200
67,nen,499106200
68,ent,1988028700
69, ,0
70,off,372737200
71,ffi,374193500
72,fic,496663300
73,ice,434982500
74, ,0
75,spe,811834600
76,pee,560459100
77,eec,1237987200
78,ech,1362630500
79, ,0
80,pat,683773300
81,ath,434013900
82, ,0
83,act,498964600
84, ,0
85,mil,374377600
86,ile,439781600
87, ,0
88,inc,496601300
89,nch,493470400
90, ,0
91,ric,557070700
92,ich,494446200
93, ,0
94,and,624958200
95, ,0
96,ago,683202100
97, ,0
98,doe,685612800
99,oes,435849600
100, ,0
101,dri,371777700
102,rin,370414300
103,ink,371172100
104, ,0
105,for,556505400
106,ore,431695100
107,res,310328800
108,est,372893800
109, ,0
110,nos,498193400
111,ose,435808600
112, ,0
113,sig,622538100
114,igh,374144000
115,ght,310377200
116, ,0
117,sen,433122800
118,ent,3423669600
119,nte,3299983900
120,ten,557597400
121,enc,621230500
122,nce,436890800
123, ,0
124,set,868677400
125, ,0
126,des,372730600
127,esc,371120900
128,scr,370314200
129,cri,432925500
130,rib,496092000
131,ibe,495846900
132, ,0
133,tub,747721700
134,ube,560511200
135, ,0
136,sup,621009900
137,upp,369786600
138,ppl,310653800
139,ply,491953800
140, ,0
141,exp,1370080700
142,xpe,868518700
143,pec,493095000
144,ect,372491900
145, ,0
146,you,623591000
147,our,435499300
148, ,0
149,try,309030600
150, ,0
151,dry,374062500
152, ,0
153,lau,687372900
154,aug,557081500
155,ugh,434174900
156, ,0
157,sub,749175900
158,ubt,1055243800
159,btr,682164200
160,tra,375109900
161,rac,498873200
162,act,434981600
163, ,0
164,sti,806228300
165,til,746585100
166,ill,313181200
167, ,0
168,num,310752100
169,ume,499090700
170,mer,438465800
171,era,312281300
172,ral,562307700
173, ,0
174,opp,307824400
175,ppo,431421500
176,pos,619869400
177,osi,683509300
178,sit,621226500
179,ite,497311800
180, ,0
181,equ,499460600
182,qua,564094800
183,uat,499068000
184,ate,496954200
185, ,0
186,bre,371646000
187,rea,309954400
188,ead,371341400
189, ,0
190,pas,684323700
191,ass,433897900
192, ,0
193,woo,496435800
194,ood,370527100
195, ,0
196,coo,435864100
197,ool,249802000
198, ,0
199,oxy,744385700
200,xyg,557616500
201,yge,372566300
202,gen,622289000
203, ,0
204,cry,437967100
205, ,0
206,tot,497299200
207,ota,499663100
208,tal,622540500
209, ,0
210,nea,435833100
211,ear,311565200
212, ,0
213,con,560122100
214,ons,497406100
215,nso,621886900
216,son,929180200
217,ona,1555703400
218,nan,1311258400
219,ant,619758700
220, ,0
221,eac,435266600
222,ach,559427000
223, ,0
224,mat,621346500
225,ate,437538700
226,ter,372701400
227,eri,930589800
228,ria,869740700
229,ial,435944000
230, ,0
231,cen,4226757500
232,ent,2488662200
233,nte,314922500
234,ter,122619400
235, ,0
236,sev,314495200
237,eve,373871800
238,ven,558587800
239, ,0
240,fin,369363800
241,ine,309169600
242, ,0
243,sur,628013700
244,urf,435124800
245,rfa,371250200
246,fac,374502300
247,ace,375170500
248, ,0
249,gro,435774700
250,rou,435859100
251,oup,745145200
252, ,0
253,nee,372620900
254,eed,251867200
255, ,0
256,unt,437828300
257,nti,493653100
258,til,435035700
259, ,0
260,cot,622650700
261,ott,434403500
262,tto,313425100
263,ton,436947400
264, ,0
265,old,622549600
266, ,0
267,bab,497901600
268,aby,493982000
269, ,0
270,sho,564484500
271,hou,436415800
272,out,434563900
273, ,0
274,wee,249832300
275,eek,369901100
276, ,0
277,rou,868805200
278,oun,312285000
279,und,498483100
280, ,0
281,pla,434000900
282,lan,619653200
283,ant,621129200
284, ,0
285,pri,563801500
286,rin,623909700
287,int,933621900
288, ,0
289,bri,498865100
290,rig,434240300
291,igh,371623800
292,ght,309786200
293, ,0
294,app,2073811500
295,ppl,2014076000
296,ple,628040400
297, ,0
298,dur,505926900
299,uri,505979100
300,rin,503738300
301,ing,497706700
302, ,0
303,usu,558483500
304,sua,497864000
305,ual,624453200
306, ,0
307,plu,373177400
308,lur,559530700
309,ura,556652900
310,ral,495384600
311, ,0
312,mom,440862300
313,ome,499326700
314,men,806099900
315,ent,744533700
316, ,0
317,you,1179601500
318, ,0
319,tho,372600600
320,hos,434357900
321,ose,371238500
322, ,0
323,pus,809070900
324,ush,685096400
325, ,0
326,fas,435444200
327,ast,561276800
328, ,0
329,sha,559543600
330,hap,683693900
331,ape,746140600
332, ,0
333,app,496581300
334,ppe,436670500
335,pea,495662200
336,ear,370376100
337, ,0
338,cat,499411500
339, ,0
340,con,621449300
341,ont,931076300
342,nti,1056343300
343,tin,625364200
344,inu,498831600
345,nue,496242000
346, ,0
347,wes,373076500
348,est,432016900
349, ,0
350,clo,435520600
351,loc,435996300
352,ock,622702900
353, ,0
354,twe,372232300
355,wen,563674000
356,ent,938978000
357,nty,624375000
358, ,0
359,fra,312197300
360,rac,435870000
361,act,498884400
362,cti,497312000
363,tio,371029800
364,ion,375319800
365, ,0
366,she,620615000
367,hee,371222900
368,eet,311618000
369, ,0
370,mig,436609900
371,igh,371906400
372,ght,308763300
373, ,0
374,thi,437854000
375,hin,376132800
376,ink,374236800
377, ,0
378,ver,374558200
379,ery,438887500
380, ,0
381,esp,1557212700
382,spe,2304829100
383,pec,1248094000
384,eci,562250800
385,cia,621556100
386,ial,622466100
387,all,433943400
388,lly,373071600
389, ,0
390,lef,622090300
391,eft,310651400
392, ,0
393,voi,432280700
394,oic,682528700
395,ice,743930200
396, ,0
397,poi,308314000
398,oin,312053800
399,int,499614600
400, ,0
401,pre,498262400
402,ret,373584500
403,ett,311713500
404,tty,249507200
405, ,0
406,els,621504500
407,lse,434632400
408, ,0
409,lif,1181287500
410,ife,1240440300
411, ,0
412,tru,373135300
413,ruc,684448500
414,uck,748614800
415, ,0
416,row,619790300
417, ,0
418,sma,929028800
419,mal,682132800
420,all,496932300
421, ,0
422,bal,622180800
423,all,497478200
424, ,0
425,bro,494368300
426,rot,496788600
427,oth,434938500
428,the,372476100
429,her,371564900
430, ,0
431,qua,1179635500
432,uar,1116140500
433,art,374033700
434, ,0
435,the,374408500
436,hem,937307800
437, ,0
438,eve,370425500
439,ven,559273200
