,seq,time
402,dr,186420100
403,ry,309576100
404, ,0
405,pr,372087100
406,ro,309546200
407,od,309884200
408,du,313190100
409,uc,247035600
410,ce,251111200
411, ,0
412,su,372873800
413,ur,437689400
414,rf,186263200
415,fa,188180600
416,ac,187278300
417,ce,185105800
418, ,0
419,de,247062300
420,es,189749300
421,sc,247975000
422,cr,188230100
423,ri,311200500
424,ib,311961500
425,be,308728500
426, ,0
427,ca,186362700
428,ar,248963600
429,rr,123535400
430,ry,247988700
431, ,0
432,se,126963900
433,en,382325800
434,ns,249508300
435,se,186933800
436, ,0
437,sa,188958300
438,ai,309444600
439,il,187450800
440, ,0
441,sa,122371800
442,an,308858100
443,nd,250001300
444, ,0
445,fr,186757700
446,re,187860100
447,ee,61995200
448, ,0
449,ha,312326200
450,ai,310101400
451,ir,250490300
452, ,0
453,st,248841900
454,ta,310790100
455,ay,435448600
456, ,0
457,wi,312155100
458,in,561386500
459,nt,309707700
460,te,186840800
461,er,124943900
462, ,0
463,oc,311827800
464,cc,869251400
465,cu,249369300
466,ur,249006000
467, ,0
468,op,123840100
469,pe,370944500
470,en,434315600
471, ,0
472,st,248092200
473,te,249059500
474,ea,185657800
475,am,622066300
476, ,0
477,st,308484900
478,tr,187026700
479,re,185633200
480,ee,123347600
481,et,185859400
482, ,0
483,yo,437410300
484,ou,187005600
485, ,0
486,ro,311053300
487,oa,312038000
488,ad,187458400
489, ,0
490,we,245374400
491,er,125490200
492,re,186937900
493, ,0
494,un,185437600
495,nd,310174300
496,de,188481100
497,er,124470900
498, ,0
