,seq,time
282,tl,187112500
283,le,125996700
284,es,382026100
285,st,1592097700
286,th,190987100
287,ha,190954000
288,at,252557300
289,tt,824993100
290,to,191706200
291,oo,189967200
292,ok,378943100
293,kt,635558600
294,th,191972400
295,he,63982800
296,ei,191127300
297,ir,319045700
298,rc,1650697700
299,ca,127030700
300,ar,317461900
301,rg,700980600
302,go,126670200
303,oe,186043300
304,es,316952400
305,sa,1782773500
306,an,191044700
307,nd,190021700
308,dp,379933100
309,pa,189107300
310,as,253973900
311,ss,126990400
312,se,252945000
313,en,190155400
314,ng,443056800
315,ge,127976200
316,er,190159100
317,rs,1709272900
318,sb,190919500
319,ba,127075400
320,ac,317587700
321,ck,255037400
322,kt,381142900
323,to,185487600
324,ot,1195534600
325,th,188904800
326,he,189121400
327,ee,380944000
328,ea,252530600
329,ar,826560100
330,rt,126039100
331,th,381913800
332,hh,64030200
333,ho,1075579100
334,or,316617100
335,rt,251994500
336,th,63113700
337,he,126800600
338,em,445058800
339,mo,317000900
340,oo,190142300
341,on,314896000
342,ni,1329144500
343,it,125977200
344,tw,765027800
345,wa,190618000
346,as,253872900
347,sa,1464783100
348,aw,698712600
349,wo,61917700
350,or,187121300
351,rl,828445300
352,ld,127051400
353,dw,2597557100
354,wh,189270300
355,he,127966700
356,er,254019100
357,re,1198133000
358,eb,1393054500
359,br,186976400
360,ri,247426700
361,ie,189243900
362,ef,316883400
363,fl,632809300
364,ly,122993400
365,ye,1846376000
366,en,189874300
367,nd,886558600
368,de,127146200
369,er,313824500
370,rf,1272533700
371,fe,127552100
372,el,190041200
373,lt,313920800
374,ta,1078726000
375,at,316193000
376,th,375506500
377,ho,191056700
378,om,189979800
379,me,442384900
380,es,1207528600
381,si,64001500
382,in,190959900
383,nc,127099100
384,ce,248867600
385,ei,1901402300
386,it,126984600
387,ts,1014153300
388,sf,317119100
389,fl,256048700
390,lo,250122200
391,oo,124860300
392,or,189693100
393,rs,828909300
394,sp,190501200
395,pl,1583622700
396,lo,189967900
397,op,382811800
398,pe,187800000
399,ed,252968700
400,du,2028235100
401,up,190013400
402,pw,444456500
403,wa,255012300
404,ar,254086400
405,rd,1142337200
406,da,254939000
407,as,445058900
408,st,377462400
409,th,189035500
410,he,127031000
411,ey,254007100
412,yd,1208461400
413,di,188334800
414,id,191141300
415,di,635850500
416,in,255087800
417,nt,1075002300
418,th,190871600
419,he,189996300
420,eb,574276500
421,be,188880900
422,et,255898300
423,tt,125018300
424,tl,506324900
425,le,254932000
426,es,1203248500
427,sc,251963400
428,ch,126144200
429,ho,506987200
430,oo,128056000
431,ol,314594300
