,seq,time
141,sp,373846100
142,pa,309977300
143,ac,308287400
144,ce,123681900
145, ,0
146,so,372815100
147,on,310653800
148,ng,312194500
149, ,0
150,pi,433931500
151,ie,311937800
152,ec,186322900
153,ce,124905600
154, ,0
155,wo,372852200
156,om,248891700
157,ma,311838100
158,an,308288700
159, ,0
160,dr,122592700
161,re,186124400
162,es,250467200
163,ss,125622100
164, ,0
165,to,373701100
166,og,434003800
167,ge,369962900
168,et,313665000
169,th,247623200
170,he,247051700
171,er,124380900
172, ,0
173,th,185024100
174,hi,184900600
175,is,311077700
176, ,0
177,we,188833200
178,ei,434868200
179,ig,250855700
180,gh,185402500
181,ht,123880600
182, ,0
183,ag,496744100
184,ga,250087000
185,ai,434521000
186,in,436149100
187, ,0
188,pr,311343000
189,re,187615600
190,es,187784800
191,ss,122324800
192, ,0
193,re,125521600
194,em,374211400
195,me,250029100
196,em,373235400
197,mb,374030400
198,be,249273900
199,er,125716400
200, ,0
201,se,186828300
202,ev,186683800
203,ve,186738000
204,en,433090500
205, ,0
206,po,123446400
207,oe,311411000
208,em,499911400
209, ,0
210,ca,312616900
211,an,375769800
212, ,0
213,of,311701500
214,ff,61134800
215,fi,251285300
216,ic,248830500
217,ce,187353100
218, ,0
219,un,187861000
220,ni,186606800
221,it,810301400
222, ,0
223,ap,310552200
224,pp,123642200
225,pe,376201400
226,ea,186015400
227,ar,1557270000
228, ,0
229,va,187302300
230,al,375768000
231,lu,185274400
232,ue,309181800
233, ,0
234,pr,309708700
235,re,246859200
236,et,497181500
237,tt,63002000
238,ty,125652600
239, ,0
240,fe,186480500
241,ee,127429400
242,et,186416400
243, ,0
244,in,248767900
245,nd,250254200
246,di,373954400
247,ic,310321400
248,ca,186959800
249,at,497520600
250,te,186247600
251, ,0
252,ch,432183600
253,ha,311497900
254,ar,246411400
255,ra,246957200
256,ac,560285600
257,ct,247019600
258,te,187360900
259,er,185074900
260, ,0
261,fe,187676500
262,ea,187602900
263,ar,186768100
264, ,0
265,lo,186371000
266,oo,123775200
267,ok,186781100
268, ,0
269,co,309765700
270,or,250064200
271,rn,686660600
272,ne,248723100
273,er,124639300
274, ,0
275,th,145527500
276,he,239899600
277,es,123783800
278,se,188900800
279, ,0
280,ba,307867300
281,at,248591300
282, ,0
283,wi,372878100
284,ir,249189400
285,re,124721400
286, ,0
287,ki,124759900
288,in,245608000
289,nd,558704700
290, ,0
291,sk,313328000
292,ki,185471300
293,in,185188300
294, ,0
295,ho,248842200
296,ol,126129500
297,ld,436360800
298, ,0
299,ca,187370000
300,as,184669800
301,se,185368600
302, ,0
303,ru,373454700
304,ub,312292500
305, ,0
306,es,188879900
307,sp,371219300
308,pe,308377700
309,ec,186335800
310,ci,310640100
311,ia,312198000
312,al,371958300
313,ll,63451600
314,ly,310133100
315, ,0
316,mi,184901800
317,is,248840400
318,ss,124891600
319, ,0
320,ce,183016800
321,er,122608800
322,rt,184970500
323,ta,186482400
324,ai,311484600
325,in,247951000
326, ,0
327,pi,186703300
328,ic,311081400
329,ct,432887200
330,tu,311942500
331,ur,249212800
332,re,126214000
333, ,0
334,do,311658900
335,ol,124774100
336,ll,123530300
337,la,370686900
338,ar,186272200
339, ,0
340,pa,246585600
341,ar,311578000
342,ra,187205900
343,ag,751879300
344,gr,184163500
345,ra,250111500
346,ap,371906800
347,ph,374636000
348, ,0
349,le,309340000
350,ef,372986300
351,ft,1677728900
352, ,0
353,ga,249291800
354,am,314666700
355,me,246969500
356, ,0
357,sc,188505600
358,co,310157400
359,or,246440200
360,re,124581700
361, ,0
362,ef,186350500
363,ff,124317800
364,fe,186809800
365,ec,125239800
366,ct,185675300
367, ,0
368,an,678132700
369,ng,690774100
370,ge,185876700
371,er,124103500
372, ,0
373,sa,187328800
374,am,249021500
375,me,249615600
376, ,0
377,gr,185316400
378,ro,313438400
379,ow,312244000
380, ,0
381,me,310717600
382,et,187353900
383,ta,247805000
384,al,311076100
385, ,0
386,al,372792900
387,ls,249057000
388,so,310453300
389, ,0
390,co,309661400
391,on,309465400
392,nt,373453900
393,tr,124582300
394,ro,308929100
395,ol,125967400
396, ,0
397,bo,312003100
398,or,311416900
399,rn,307985900
400, ,0
401,lo,124858100
402,ow,372285100
403, ,0
404,ex,186586700
405,xa,186671100
406,ac,185626000
407,ct,250648900
408, ,0
409,wr,248318400
410,ri,371997600
411,it,316032700
412,te,186169500
413, ,0
414,fa,312099400
415,at,372933300
416, ,0
417,li,186979400
418,it,310239800
419,tt,185998300
420,tl,311958500
421,le,370805300
422, ,0
423,pe,437641800
424,eo,370955100
425,op,123742000
426,pl,187476000
427,le,372485100
428, ,0
429,kn,311510800
430,ne,368840200
431,ew,185012500
432, ,0
433,of,372838300
434,ff,123461400
435,fe,185279900
436,er,125103300
437, ,0
438,su,435351200
439,up,311129700
440,pp,125244300
441,po,307629400
442,or,685231000
443,rt,187287200
444, ,0
445,se,125302400
446,ev,246731500
447,ve,187141300
448,er,186404800
449,ra,187458300
450,al,434757700
451, ,0
452,di,372678600
453,is,312593700
454,st,250340800
455,ta,249547900
456,an,559610100
457,nt,247459100
458, ,0
459,hi,248641200
460,it,248915500
461, ,0
462,la,497644700
463,ay,434304400
464, ,0
465,ki,186414600
466,il,185593800
467,ll,125990300
468, ,0
469,bi,248068200
470,ir,306234000
471,rd,186384100
472, ,0
473,mi,184473900
474,il,184321700
475,le,556571400
476, ,0
477,sh,558779000
478,ho,187461200
479,or,311411800
480,rt,127460600
481, ,0
482,wa,124070300
483,av,309902800
484,ve,249678400
485, ,0
486,ar,688780600
487,rr,122888200
488,ra,310154000
489,an,745098800
490,ng,311598900
491,ge,187326500
492, ,0
493,ha,310210100
494,av,314577000
495,ve,247511800
496, ,0
497,ch,316696200
498,hi,249194000
499,il,125422800
500,ld,373801800
501, ,0
502,do,376097000
503,og,247445100
504, ,0
505,wh,559814100
506,hi,186819500
507,il,186115600
508,le,263941900
509, ,0
510,lo,250507500
511,og,498777000
512, ,0
