,seq,time
150,pre,498958600
151,res,375400400
152,ess,310109600
153, ,0
154,rem,499733000
155,eme,624240500
156,mem,623264500
157,emb,747265800
158,mbe,623304300
159,ber,374990300
160, ,0
161,sev,373512100
162,eve,373421800
163,ven,619828500
164, ,0
165,poe,434857400
166,oem,811322400
167, ,0
168,can,688386700
169, ,0
170,off,372836300
171,ffi,312420100
172,fic,500115800
173,ice,436183600
174, ,0
175,uni,374467800
176,nit,996908200
177, ,0
178,app,434194400
179,ppe,499843600
180,pea,562216800
181,ear,1743285400
182, ,0
183,val,563070300
184,alu,561042400
185,lue,494456200
186, ,0
187,pre,556567900
188,ret,744040700
189,ett,560183500
190,tty,188654600
191, ,0
192,fee,313909900
193,eet,313845800
194, ,0
195,ind,499022100
196,ndi,624208600
197,dic,684275800
198,ica,497281200
199,cat,684480400
200,ate,683768200
201, ,0
202,cha,743681500
203,har,557909300
204,ara,493368600
205,rac,807242800
206,act,807305200
207,cte,434380500
208,ter,372435800
209, ,0
210,fea,375279400
211,ear,374371000
212, ,0
213,loo,310146200
214,ook,310556300
215, ,0
216,cor,559829900
217,orn,936724800
218,rne,935383700
219,ner,373362400
220, ,0
221,the,385427100
222,hes,363683400
223,ese,312684600
224, ,0
225,bat,556458600
226, ,0
227,wir,622067500
228,ire,373910800
229, ,0
230,kin,370367900
231,ind,804312700
232, ,0
233,ski,498799300
234,kin,370659600
235, ,0
236,hol,374971700
237,old,562490300
238, ,0
239,cas,372039800
240,ase,370038400
241, ,0
242,rub,685747200
243, ,0
244,esp,560099200
245,spe,679597000
246,pec,494713500
247,eci,496975900
248,cia,622838100
249,ial,684156300
250,all,435409900
251,lly,373584700
252, ,0
253,mis,433742200
254,iss,373732000
255, ,0
256,cer,305625600
257,ert,307579300
258,rta,371452900
259,tai,497967000
260,ain,559435600
261, ,0
262,pic,497784700
263,ict,743968600
264,ctu,744829700
265,tur,561155300
266,ure,375426800
267, ,0
268,dol,436433000
269,oll,248304400
270,lla,494217200
271,lar,556959100
272, ,0
273,par,558163600
274,ara,498783900
275,rag,939085200
276,agr,936042800
277,gra,434275000
278,rap,622018300
279,aph,746542800
280, ,0
281,lef,682326300
282,eft,2050715200
283, ,0
284,gam,563958500
285,ame,561636200
286, ,0
287,sco,498663000
288,cor,556597600
289,ore,371021900
290, ,0
291,eff,310668300
292,ffe,311127600
293,fec,312049600
294,ect,310915100
295, ,0
296,ang,1368906800
297,nge,876650800
298,ger,309980200
299, ,0
300,sam,436350300
301,ame,498637100
302, ,0
303,gro,498754800
304,row,625682400
305, ,0
306,met,498071500
307,eta,435158900
308,tal,558881100
309, ,0
310,als,621849900
311,lso,559510300
312, ,0
313,con,619126800
314,ont,682919300
315,ntr,498036200
316,tro,433511400
317,rol,434896500
318, ,0
319,bor,623420000
320,orn,619402800
321, ,0
322,low,497143200
323, ,0
324,exa,373257800
325,xac,372297100
326,act,436274900
327, ,0
328,wri,620316000
329,rit,688030300
330,ite,502202200
331, ,0
332,fat,685032700
333, ,0
334,lit,497219200
335,itt,496238100
336,ttl,497956800
337,tle,682763800
338, ,0
339,peo,808596900
340,eop,494697100
341,opl,311218000
342,ple,559961100
343, ,0
344,kne,680351000
345,new,553852700
346, ,0
347,off,496299700
348,ffe,308741300
349,fer,310383200
350, ,0
351,sup,746480900
352,upp,436374000
353,ppo,432873700
354,por,992860400
355,ort,872518200
356, ,0
357,sev,372033900
358,eve,433872800
359,ver,373546100
360,era,373863100
361,ral,622216000
362, ,0
363,dis,685272300
364,ist,562934500
365,sta,499888700
366,tan,809158000
367,ant,807069200
368, ,0
369,hit,497556700
370, ,0
371,lay,931949100
372, ,0
373,kil,372008400
374,ill,311584100
375, ,0
376,bir,554302200
377,ird,492618100
378, ,0
379,mil,368795600
380,ile,740893100
381, ,0
382,sho,746240200
383,hor,498873000
384,ort,438872400
385, ,0
386,wav,433973100
387,ave,559581200
388, ,0
389,arr,811668800
390,rra,433042200
391,ran,1055252800
392,ang,1056697700
393,nge,498925400
394, ,0
395,hav,624787100
396,ave,562088800
397, ,0
398,chi,565890200
399,hil,374616800
400,ild,499224600
401, ,0
402,dog,623542100
403, ,0
404,whi,746633600
405,hil,372935100
406,ile,450057500
407, ,0
408,log,749284500
409, ,0
