,seq,time
0,mou,187129300
1,oun,304066400
2,unt,305011400
3, ,0
4,war,127911500
5,arm,316660200
6, ,0
7,roo,187178300
8,oot,186689800
9, ,0
10,two,557893700
11, ,0
12,noi,249563900
13,ois,370829700
14,ise,621579700
15, ,0
16,put,618688400
17, ,0
18,com,186488400
19,ome,186414900
20, ,0
21,her,250028500
22, ,0
23,rad,749439000
24,adi,311605300
25,dio,185869300
26, ,0
27,sug,499198500
28,uga,498739100
29,gar,250855200
30, ,0
31,min,311794900
32,inu,435193100
33,nut,249695300
34,ute,188521500
35, ,0
36,big,310439500
37, ,0
38,soi,372546900
39,oil,250112200
40, ,0
41,man,189243500
42,any,310823200
43, ,0
44,oxy,371737400
45,xyg,434466100
46,yge,310811300
47,gen,250909300
48, ,0
49,wro,188839000
50,rot,310109900
51,ote,309129500
52, ,0
53,tra,249619400
54,rav,187333300
55,ave,248620300
56,vel,248716500
57, ,0
58,ori,249189900
59,rig,309339200
60,igi,248228400
61,gin,249774600
62,ina,251128400
63,nal,189295900
64, ,0
65,eac,307334700
66,ach,310500200
67, ,0
68,wal,933118500
69,all,372126800
70, ,0
71,tra,311586000
72,rai,309767500
73,ain,311164700
74, ,0
75,sug,249122600
76,ugg,248155900
77,gge,247153400
78,ges,186546100
79,est,248594800
80, ,0
81,too,186351900
82,ook,311148700
83, ,0
84,ran,1618169700
85,ang,1742729500
86,nge,312995300
87, ,0
88,ask,251032300
89, ,0
90,sit,186255800
91, ,0
92,beg,248931100
93,ega,309619200
94,gan,248690000
95, ,0
96,chi,186432200
97,hil,250427800
98,ild,250573400
99,ldr,311451600
100,dre,310423500
101,ren,247319800
102, ,0
103,sam,186136800
104,ame,1366903700
105, ,0
106,con,187760000
107,ont,250373000
108,ntr,249133000
109,tro,185896600
110,rol,247318800
111, ,0
112,dea,250221000
113,ear,185637000
114, ,0
115,mon,248715600
116,one,249170000
117,ney,248228400
118, ,0
119,per,251597000
120,ers,371813300
121,rso,494549800
122,son,434435000
123, ,0
124,fel,185346500
125,elt,246247300
126, ,0
127,sho,185111600
128,hop,311513600
129, ,0
130,sti,310583100
131,til,250526800
132,ill,498194800
133, ,0
134,exc,436409100
135,xce,500655300
136,cep,313154900
137,ept,186997500
138, ,0
139,cau,1488771500
140,aus,1676630300
141,use,249815000
142, ,0
143,rou,125784600
144,oun,252650300
145,und,313725300
146, ,0
147,rid,308908900
148,ide,310289300
149, ,0
150,ste,312448800
151,tea,249245400
152,eam,373034800
153, ,0
154,kil,311059600
155,ill,313465900
156, ,0
157,hav,249140400
158,ave,186243600
159, ,0
160,sim,312478000
161,imi,249981200
162,mil,186355800
163,ila,246935000
164,lar,308637000
165, ,0
166,bod,184528500
167,ody,248352300
168, ,0
169,hap,185388400
170,app,187321700
171,ppy,1926250000
172, ,0
173,cou,124847600
174,oun,247956300
175,unt,310551700
176, ,0
177,bre,310530300
178,rea,123270400
179,ead,247500100
180, ,0
181,lef,247275300
182,eft,374562200
183, ,0
184,eve,310801600
185,ven,187681800
186,ent,186931000
187, ,0
188,fou,187646900
189,our,311303700
190, ,0
191,rin,187740100
192,ing,186202500
193, ,0
194,shi,435595800
195,hip,433710000
196, ,0
197,sta,249482500
198,tat,185959500
199,ate,123579000
200, ,0
201,sea,187709000
202, ,0
203,joy,1120850800
204, ,0
205,cou,124814900
206,oun,249370700
207,unt,250701200
208,ntr,250238700
209,try,248785800
210, ,0
211,nig,313312200
212,igh,250658800
213,ght,187559400
214, ,0
215,sto,1866420400
216,tor,1745517300
217,ory,188553400
218, ,0
219,pos,187479800
220,osi,249653900
221,sit,311137600
222,iti,249362000
223,tio,124811700
224,ion,186478000
225, ,0
226,sen,187906500
227,ent,247979400
228,nte,248025900
229,ten,185483900
230,enc,373421800
231,nce,502990400
232, ,0
233,twe,754043300
234,wen,378474700
235,ent,375918500
236,nty,436721100
237, ,0
238,sym,370727500
239,ymb,495226800
240,mbo,311779900
241,bol,499222000
242, ,0
243,any,245684100
244, ,0
245,col,248543800
246,old,309218000
247, ,0
248,thi,186430200
249,hic,992190700
250,ick,991753500
251, ,0
252,bef,311058900
253,efo,309952300
254,for,308929500
255,ore,248053600
256, ,0
257,six,312492000
258, ,0
259,off,373941600
260,ffi,248884400
261,fic,186676000
262,ice,311463800
263, ,0
264,mil,744915100
265,ill,682761000
266,lli,311237800
267,lio,312011900
268,ion,375327600
269, ,0
270,tha,374159800
271,han,375889300
272,ank,250634000
273, ,0
274,ran,123527400
275, ,0
276,yes,313275000
277, ,0
278,sin,185512100
279,ing,184364400
280, ,0
281,nor,251698600
282,ort,375571200
283,rth,311550100
284, ,0
285,sto,1492516800
286,tor,1431944500
287,ore,186901400
288, ,0
289,sub,187342200
290,ubt,309844900
291,btr,374805600
292,tra,251371000
293,rac,247221200
294,act,371615500
295, ,0
296,ric,248716400
297,ich,311946200
298, ,0
299,mat,187306200
300,att,247104200
301,tte,247375600
302,ter,310562100
303, ,0
304,sen,310682500
305,end,250994400
306, ,0
307,tai,186405600
308,ail,185046900
309, ,0
310,col,188035700
311,olo,310443100
312,lon,373741000
313,ony,499028500
314, ,0
315,fav,374134600
316,avo,435127000
317,vor,434549900
318, ,0
319,sup,374204600
320,upp,250291900
321,ppo,748205700
322,por,806865600
323,ort,433482100
324, ,0
325,exc,374055100
326,xci,1550590100
327,cit,2048694600
328,ite,811200600
329, ,0
330,fiv,558507100
331,ive,434154700
332, ,0
333,sil,185990100
334,ilv,188071000
335,lve,189974400
336,ver,311728700
337, ,0
338,syl,311363100
339,yll,309162000
340,lla,185371500
341,lab,187116400
342,abl,250091900
343,ble,250087600
344, ,0
345,aga,371352700
346,gai,244786600
347,ain,247559200
348, ,0
349,ver,248550900
350,ery,309940600
351, ,0
352,tho,125822300
353,hou,187346500
354,ous,371588500
355,usa,372324300
356,san,248419400
357,and,248093200
358, ,0
359,hil,312671900
360,ill,312142800
361, ,0
362,lin,249358300
363,ine,185760900
364, ,0
365,pie,934291600
366,iec,747564800
367,ece,684607400
368, ,0
369,let,1122283700
370, ,0
371,pla,186449000
372,lan,622519200
373,ane,684437900
374,net,247853700
375, ,0
376,aga,249905700
377,gai,187412600
378,ain,185549300
379,ins,311749800
380,nst,620280900
381, ,0
382,div,499192300
383,ivi,747177000
384,vid,622491200
385,ide,436052100
386, ,0
387,nev,497972700
388,eve,620584000
389,ver,369502700
390, ,0
391,sho,184695600
392,hor,185671700
393,ore,185763400
394, ,0
